,trace,input_x_seq_len,true_x,true_y,pred_y,is_correct
7064,7064,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7065,7065,2,019 -> 001,11,14,False
7066,7066,4,019 -> 001 -> 011 -> 002,3,2,False
7067,7067,7,019 -> 001 -> 011 -> 010 -> 008 -> 001 -> 011,2,2,True
7068,7068,1,019,1,2,False
7069,7069,4,019 -> 001 -> 014 -> 008,1,8,False
7070,7070,1,019,1,2,False
7071,7071,2,019 -> 001,11,14,False
7072,7072,1,019,1,2,False
7073,7073,3,019 -> 001 -> 011,2,2,True
7074,7074,4,019 -> 001 -> 011 -> 002,3,2,False
7075,7075,3,019 -> 001 -> 011,2,2,True
7076,7076,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7077,7077,1,019,1,2,False
7078,7078,1,019,1,2,False
7079,7079,4,019 -> 001 -> 014 -> 008,20,8,False
7080,7080,3,019 -> 001 -> 002,3,2,False
7081,7081,2,019 -> 001,11,14,False
7082,7082,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
7083,7083,4,019 -> 001 -> 011 -> 002,3,2,False
7084,7084,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7085,7085,6,019 -> 001 -> 014 -> 008 -> 001 -> 011,12,2,False
7086,7086,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7087,7087,2,019 -> 001,2,14,False
7088,7088,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7089,7089,4,019 -> 001 -> 014 -> 008,1,8,False
7090,7090,4,019 -> 001 -> 011 -> 002,3,2,False
7091,7091,4,019 -> 001 -> 011 -> 002,3,2,False
7092,7092,3,019 -> 001 -> 002,6,2,False
7093,7093,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
7094,7094,3,019 -> 001 -> 005,2,2,True
7095,7095,5,019 -> 001 -> 002 -> 003 -> 004,20,20,True
7096,7096,4,019 -> 001 -> 011 -> 002,3,2,False
7097,7097,4,019 -> 001 -> 014 -> 008,1,8,False
7098,7098,7,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002,3,2,False
7099,7099,1,019,1,2,False
7100,7100,4,019 -> 001 -> 011 -> 002,3,2,False
7101,7101,6,019 -> 001 -> 005 -> 002 -> 003 -> 004,20,20,True
7102,7102,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7103,7103,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7104,7104,3,019 -> 001 -> 011,12,2,False
7105,7105,4,019 -> 001 -> 011 -> 012,2,2,True
7106,7106,4,019 -> 001 -> 014 -> 008,1,8,False
7107,7107,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
7108,7108,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7109,7109,1,019,1,2,False
7110,7110,1,019,1,2,False
7111,7111,4,019 -> 001 -> 002 -> 003,4,4,True
7112,7112,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
7113,7113,9,019 -> 001 -> 011 -> 010 -> 008 -> 001 -> 011 -> 002 -> 003,4,4,True
7114,7114,2,019 -> 001,11,14,False
7115,7115,1,019,1,2,False
7116,7116,2,019 -> 001,11,14,False
7117,7117,2,019 -> 001,11,14,False
7118,7118,2,019 -> 001,11,14,False
7119,7119,4,019 -> 001 -> 011 -> 012,2,2,True
7120,7120,3,019 -> 001 -> 011,2,2,True
7121,7121,2,019 -> 001,2,14,False
7122,7122,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7123,7123,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7124,7124,1,019,1,2,False
7125,7125,4,019 -> 001 -> 014 -> 008,1,8,False
7126,7126,3,019 -> 001 -> 014,8,8,True
7127,7127,4,019 -> 001 -> 014 -> 008,1,8,False
7128,7128,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7129,7129,5,019 -> 001 -> 002 -> 006 -> 001,2,14,False
7130,7130,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7131,7131,1,019,1,2,False
7132,7132,3,019 -> 001 -> 011,2,2,True
7133,7133,3,019 -> 001 -> 011,2,2,True
7134,7134,1,019,1,2,False
7135,7135,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7136,7136,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7137,7137,3,019 -> 001 -> 011,2,2,True
7138,7138,1,019,1,2,False
7139,7139,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7140,7140,1,019,1,2,False
7141,7141,2,019 -> 001,11,14,False
7142,7142,3,019 -> 001 -> 011,12,2,False
7143,7143,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
7144,7144,4,019 -> 001 -> 011 -> 012,2,2,True
7145,7145,4,019 -> 001 -> 002 -> 003,4,4,True
7146,7146,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7147,7147,2,019 -> 001,14,14,True
7148,7148,4,019 -> 001 -> 011 -> 002,3,2,False
7149,7149,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7150,7150,6,019 -> 001 -> 014 -> 008 -> 001 -> 011,12,2,False
7151,7151,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7152,7152,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7153,7153,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7154,7154,1,019,1,2,False
7155,7155,1,019,1,2,False
7156,7156,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7157,7157,5,019 -> 001 -> 014 -> 008 -> 001,11,14,False
7158,7158,7,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002,3,2,False
7159,7159,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7160,7160,1,019,1,2,False
7161,7161,3,019 -> 001 -> 011,12,2,False
7162,7162,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7163,7163,1,019,1,2,False
7164,7164,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
7165,7165,3,019 -> 001 -> 011,12,2,False
7166,7166,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
7167,7167,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
7168,7168,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7169,7169,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
7170,7170,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
7171,7171,2,019 -> 001,11,14,False
7172,7172,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7173,7173,2,019 -> 001,11,14,False
7174,7174,1,019,1,2,False
7175,7175,9,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7176,7176,3,019 -> 001 -> 011,12,2,False
7177,7177,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7178,7178,4,019 -> 001 -> 011 -> 012,2,2,True
7179,7179,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7180,7180,7,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002,3,2,False
7181,7181,2,019 -> 001,11,14,False
7182,7182,3,019 -> 001 -> 005,2,2,True
7183,7183,4,019 -> 001 -> 011 -> 002,3,2,False
7184,7184,4,019 -> 001 -> 002 -> 003,4,4,True
7185,7185,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7186,7186,6,019 -> 001 -> 014 -> 008 -> 001 -> 011,2,2,True
7187,7187,4,019 -> 001 -> 011 -> 002,3,2,False
7188,7188,1,019,1,2,False
7189,7189,8,019 -> 001 -> 011 -> 012 -> 010 -> 008 -> 001 -> 011,2,2,True
7190,7190,1,019,1,2,False
7191,7191,4,019 -> 001 -> 011 -> 002,3,2,False
7192,7192,3,019 -> 001 -> 011,12,2,False
7193,7193,3,019 -> 001 -> 011,12,2,False
7194,7194,2,019 -> 001,11,14,False
7195,7195,4,019 -> 001 -> 002 -> 003,4,4,True
7196,7196,3,019 -> 001 -> 011,12,2,False
7197,7197,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7198,7198,2,019 -> 001,11,14,False
7199,7199,1,019,1,2,False
7200,7200,3,019 -> 001 -> 011,12,2,False
7201,7201,6,019 -> 001 -> 014 -> 008 -> 001 -> 011,2,2,True
7202,7202,3,019 -> 001 -> 011,2,2,True
7203,7203,4,019 -> 001 -> 011 -> 002,3,2,False
7204,7204,4,019 -> 001 -> 002 -> 003,4,4,True
7205,7205,2,019 -> 001,14,14,True
7206,7206,1,019,1,2,False
7207,7207,4,019 -> 001 -> 011 -> 002,3,2,False
7208,7208,1,019,1,2,False
7209,7209,1,019,1,2,False
7210,7210,3,019 -> 001 -> 011,2,2,True
7211,7211,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7212,7212,4,019 -> 001 -> 011 -> 002,3,2,False
7213,7213,1,019,1,2,False
7214,7214,5,019 -> 001 -> 002 -> 003 -> 004,20,20,True
7215,7215,4,019 -> 001 -> 011 -> 002,3,2,False
7216,7216,3,019 -> 001 -> 014,8,8,True
7217,7217,1,019,1,2,False
7218,7218,1,019,1,2,False
7219,7219,2,019 -> 001,5,14,False
7220,7220,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7221,7221,2,019 -> 001,11,14,False
7222,7222,3,019 -> 001 -> 011,12,2,False
7223,7223,2,019 -> 001,11,14,False
7224,7224,2,019 -> 001,2,14,False
7225,7225,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7226,7226,3,019 -> 001 -> 011,2,2,True
7227,7227,2,019 -> 001,11,14,False
7228,7228,6,019 -> 001 -> 011 -> 010 -> 008 -> 001,11,14,False
7229,7229,4,019 -> 001 -> 011 -> 010,8,8,True
7230,7230,2,019 -> 001,5,14,False
7231,7231,2,019 -> 001,11,14,False
7232,7232,1,019,1,2,False
7233,7233,2,019 -> 001,11,14,False
7234,7234,4,019 -> 001 -> 011 -> 002,3,2,False
7235,7235,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7236,7236,2,019 -> 001,11,14,False
7237,7237,4,019 -> 001 -> 002 -> 003,4,4,True
7238,7238,1,019,1,2,False
7239,7239,9,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7240,7240,1,019,1,2,False
7241,7241,3,019 -> 001 -> 011,12,2,False
7242,7242,1,019,1,2,False
7243,7243,3,019 -> 001 -> 011,2,2,True
7244,7244,3,019 -> 001 -> 005,2,2,True
7245,7245,3,019 -> 001 -> 011,2,2,True
7246,7246,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7247,7247,6,019 -> 001 -> 005 -> 002 -> 003 -> 004,20,20,True
7248,7248,2,019 -> 001,11,14,False
7249,7249,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
7250,7250,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7251,7251,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7252,7252,3,019 -> 001 -> 014,8,8,True
7253,7253,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
7254,7254,1,019,1,2,False
7255,7255,7,019 -> 001 -> 014 -> 008 -> 001 -> 014 -> 008,1,8,False
7256,7256,5,019 -> 001 -> 005 -> 002 -> 003,4,4,True
7257,7257,3,019 -> 001 -> 011,2,2,True
7258,7258,3,019 -> 001 -> 011,2,2,True
7259,7259,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7260,7260,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
7261,7261,7,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 012,2,2,True
7262,7262,6,019 -> 001 -> 005 -> 002 -> 003 -> 004,20,20,True
7263,7263,1,019,1,2,False
7264,7264,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
7265,7265,5,019 -> 001 -> 002 -> 003 -> 004,20,20,True
7266,7266,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7267,7267,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7268,7268,3,019 -> 001 -> 002,3,2,False
7269,7269,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
7270,7270,4,019 -> 001 -> 011 -> 012,2,2,True
7271,7271,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7272,7272,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7273,7273,4,019 -> 001 -> 011 -> 002,3,2,False
7274,7274,2,019 -> 001,11,14,False
7275,7275,4,019 -> 001 -> 002 -> 003,4,4,True
7276,7276,2,019 -> 001,11,14,False
7277,7277,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7278,7278,1,019,1,2,False
7279,7279,2,019 -> 001,11,14,False
7280,7280,1,019,1,2,False
7281,7281,4,019 -> 001 -> 011 -> 012,2,2,True
7282,7282,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7283,7283,3,019 -> 001 -> 011,2,2,True
7284,7284,3,019 -> 001 -> 011,12,2,False
7285,7285,5,019 -> 001 -> 014 -> 008 -> 001,14,14,True
7286,7286,7,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 012,2,2,True
7287,7287,2,019 -> 001,11,14,False
7288,7288,1,019,1,2,False
7289,7289,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
7290,7290,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7291,7291,1,019,1,2,False
7292,7292,5,019 -> 001 -> 014 -> 008 -> 001,14,14,True
7293,7293,3,019 -> 001 -> 002,3,2,False
7294,7294,2,019 -> 001,11,14,False
7295,7295,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
7296,7296,2,019 -> 001,11,14,False
7297,7297,2,019 -> 001,11,14,False
7298,7298,4,019 -> 001 -> 011 -> 002,3,2,False
7299,7299,2,019 -> 001,11,14,False
7300,7300,2,019 -> 001,11,14,False
7301,7301,1,019,1,2,False
7302,7302,8,019 -> 001 -> 010 -> 008 -> 001 -> 002 -> 003 -> 004,20,20,True
7303,7303,3,019 -> 001 -> 011,12,2,False
7304,7304,4,019 -> 001 -> 011 -> 012,2,2,True
7305,7305,2,019 -> 001,11,14,False
7306,7306,5,019 -> 001 -> 002 -> 003 -> 004,20,20,True
7307,7307,1,019,1,2,False
7308,7308,4,019 -> 001 -> 011 -> 002,3,2,False
7309,7309,4,019 -> 001 -> 011 -> 002,3,2,False
7310,7310,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7311,7311,4,019 -> 001 -> 011 -> 002,3,2,False
7312,7312,2,019 -> 001,11,14,False
7313,7313,3,019 -> 001 -> 011,2,2,True
7314,7314,3,019 -> 001 -> 011,2,2,True
7315,7315,2,019 -> 001,11,14,False
7316,7316,8,019 -> 001 -> 011 -> 016 -> 008 -> 001 -> 011 -> 002,3,2,False
7317,7317,1,019,1,2,False
7318,7318,4,019 -> 001 -> 011 -> 012,2,2,True
7319,7319,3,019 -> 001 -> 011,2,2,True
7320,7320,4,019 -> 001 -> 011 -> 012,2,2,True
7321,7321,1,019,1,2,False
7322,7322,5,019 -> 001 -> 002 -> 003 -> 004,20,20,True
7323,7323,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7324,7324,3,019 -> 001 -> 010,8,8,True
7325,7325,1,019,1,2,False
7326,7326,4,019 -> 001 -> 011 -> 002,3,2,False
7327,7327,4,019 -> 001 -> 011 -> 012,2,2,True
7328,7328,2,019 -> 001,11,14,False
7329,7329,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7330,7330,6,019 -> 001 -> 005 -> 002 -> 003 -> 004,20,20,True
7331,7331,4,019 -> 001 -> 014 -> 008,1,8,False
7332,7332,7,019 -> 001 -> 002 -> 006 -> 001 -> 002 -> 003,4,4,True
7333,7333,2,019 -> 001,11,14,False
7334,7334,3,019 -> 001 -> 011,2,2,True
7335,7335,3,019 -> 001 -> 011,2,2,True
7336,7336,3,019 -> 001 -> 011,2,2,True
7337,7337,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7338,7338,3,019 -> 001 -> 011,2,2,True
7339,7339,4,019 -> 001 -> 002 -> 003,4,4,True
7340,7340,5,019 -> 001 -> 014 -> 008 -> 001,11,14,False
7341,7341,9,019 -> 001 -> 007 -> 008 -> 001 -> 005 -> 002 -> 003 -> 004,20,20,True
7342,7342,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7343,7343,3,019 -> 001 -> 011,16,2,False
7344,7344,1,019,1,2,False
7345,7345,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7346,7346,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7347,7347,3,019 -> 001 -> 014,8,8,True
7348,7348,3,019 -> 001 -> 014,8,8,True
7349,7349,2,019 -> 001,5,14,False
7350,7350,4,019 -> 001 -> 011 -> 002,3,2,False
7351,7351,2,019 -> 001,11,14,False
7352,7352,1,019,1,2,False
7353,7353,1,019,1,2,False
7354,7354,2,019 -> 001,5,14,False
7355,7355,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7356,7356,2,019 -> 001,2,14,False
7357,7357,4,019 -> 001 -> 011 -> 002,3,2,False
7358,7358,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
7359,7359,3,019 -> 001 -> 011,2,2,True
7360,7360,2,019 -> 001,11,14,False
7361,7361,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7362,7362,1,019,1,2,False
7363,7363,7,019 -> 001 -> 011 -> 010 -> 008 -> 001 -> 011,2,2,True
7364,7364,1,019,1,2,False
7365,7365,3,019 -> 001 -> 011,2,2,True
7366,7366,2,019 -> 001,11,14,False
7367,7367,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
7368,7368,2,019 -> 001,2,14,False
7369,7369,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7370,7370,2,019 -> 001,11,14,False
7371,7371,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7372,7372,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7373,7373,1,019,1,2,False
7374,7374,1,019,1,2,False
7375,7375,2,019 -> 001,11,14,False
7376,7376,1,019,1,2,False
7377,7377,2,019 -> 001,11,14,False
7378,7378,2,019 -> 001,14,14,True
7379,7379,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7380,7380,2,019 -> 001,11,14,False
7381,7381,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7382,7382,1,019,1,2,False
7383,7383,4,019 -> 001 -> 005 -> 002,3,2,False
7384,7384,1,019,1,2,False
7385,7385,3,019 -> 001 -> 011,12,2,False
7386,7386,2,019 -> 001,11,14,False
7387,7387,1,019,1,2,False
7388,7388,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
7389,7389,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7390,7390,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7391,7391,1,019,1,2,False
7392,7392,1,019,1,2,False
7393,7393,3,019 -> 001 -> 011,12,2,False
7394,7394,1,019,1,2,False
7395,7395,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
7396,7396,2,019 -> 001,11,14,False
7397,7397,1,019,1,2,False
7398,7398,2,019 -> 001,14,14,True
7399,7399,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7400,7400,4,019 -> 001 -> 011 -> 002,3,2,False
7401,7401,2,019 -> 001,5,14,False
7402,7402,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7403,7403,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7404,7404,1,019,1,2,False
7405,7405,4,019 -> 001 -> 011 -> 002,3,2,False
7406,7406,3,019 -> 001 -> 011,2,2,True
7407,7407,3,019 -> 001 -> 011,2,2,True
7408,7408,3,019 -> 001 -> 011,2,2,True
7409,7409,1,019,1,2,False
7410,7410,2,019 -> 001,11,14,False
7411,7411,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7412,7412,5,019 -> 001 -> 007 -> 001 -> 008,1,8,False
7413,7413,3,019 -> 001 -> 011,2,2,True
7414,7414,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
7415,7415,2,019 -> 001,14,14,True
7416,7416,5,019 -> 001 -> 002 -> 003 -> 004,20,20,True
7417,7417,4,019 -> 001 -> 014 -> 008,20,8,False
7418,7418,3,019 -> 001 -> 002,6,2,False
7419,7419,3,019 -> 001 -> 005,2,2,True
7420,7420,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7421,7421,2,019 -> 001,2,14,False
7422,7422,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7423,7423,1,019,1,2,False
7424,7424,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
7425,7425,2,019 -> 001,11,14,False
7426,7426,2,019 -> 001,11,14,False
7427,7427,1,019,1,2,False
7428,7428,3,019 -> 001 -> 002,3,2,False
7429,7429,2,019 -> 001,11,14,False
7430,7430,1,019,1,2,False
7431,7431,4,019 -> 001 -> 011 -> 002,3,2,False
7432,7432,1,019,1,2,False
7433,7433,3,019 -> 001 -> 011,12,2,False
7434,7434,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7435,7435,2,019 -> 001,11,14,False
7436,7436,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7437,7437,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7438,7438,3,019 -> 001 -> 011,12,2,False
7439,7439,2,019 -> 001,14,14,True
7440,7440,2,019 -> 001,14,14,True
7441,7441,3,019 -> 001 -> 011,10,2,False
7442,7442,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
7443,7443,1,019,1,2,False
7444,7444,2,019 -> 001,14,14,True
7445,7445,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7446,7446,8,019 -> 001 -> 011 -> 012 -> 010 -> 008 -> 001 -> 011,12,2,False
7447,7447,9,019 -> 001 -> 014 -> 008 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7448,7448,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7449,7449,2,019 -> 001,11,14,False
7450,7450,2,019 -> 001,2,14,False
7451,7451,3,019 -> 001 -> 011,2,2,True
7452,7452,7,019 -> 001 -> 014 -> 008 -> 001 -> 014 -> 008,1,8,False
7453,7453,2,019 -> 001,11,14,False
7454,7454,5,019 -> 001 -> 002 -> 003 -> 004,20,20,True
7455,7455,3,019 -> 001 -> 002,3,2,False
7456,7456,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
7457,7457,7,019 -> 001 -> 014 -> 008 -> 001 -> 014 -> 008,1,8,False
7458,7458,1,019,1,2,False
7459,7459,6,019 -> 001 -> 010 -> 008 -> 001 -> 002,3,2,False
7460,7460,2,019 -> 001,2,14,False
7461,7461,6,019 -> 001 -> 005 -> 002 -> 003 -> 004,20,20,True
7462,7462,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
7463,7463,4,019 -> 001 -> 011 -> 002,3,2,False
7464,7464,1,019,1,2,False
7465,7465,1,019,1,2,False
7466,7466,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
7467,7467,5,019 -> 001 -> 014 -> 008 -> 001,11,14,False
7468,7468,1,019,1,2,False
7469,7469,1,019,1,2,False
7470,7470,4,019 -> 001 -> 011 -> 002,3,2,False
7471,7471,3,019 -> 001 -> 011,12,2,False
7472,7472,2,019 -> 001,11,14,False
7473,7473,2,019 -> 001,11,14,False
7474,7474,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7475,7475,2,019 -> 001,11,14,False
7476,7476,1,019,1,2,False
7477,7477,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
7478,7478,3,019 -> 001 -> 005,2,2,True
7479,7479,6,019 -> 001 -> 010 -> 008 -> 001 -> 010,8,8,True
7480,7480,1,019,1,2,False
7481,7481,2,019 -> 001,5,14,False
7482,7482,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7483,7483,1,019,1,2,False
7484,7484,1,019,1,2,False
7485,7485,2,019 -> 001,11,14,False
7486,7486,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
7487,7487,4,019 -> 001 -> 002 -> 003,4,4,True
7488,7488,4,019 -> 001 -> 011 -> 002,3,2,False
7489,7489,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7490,7490,6,019 -> 001 -> 014 -> 008 -> 001 -> 011,12,2,False
7491,7491,1,019,1,2,False
7492,7492,1,019,1,2,False
7493,7493,4,019 -> 001 -> 011 -> 002,3,2,False
7494,7494,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7495,7495,1,019,1,2,False
7496,7496,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
7497,7497,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
7498,7498,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7499,7499,4,019 -> 001 -> 011 -> 002,3,2,False
7500,7500,4,019 -> 001 -> 011 -> 002,3,2,False
7501,7501,4,019 -> 001 -> 002 -> 003,4,4,True
7502,7502,10,019 -> 001 -> 011 -> 010 -> 008 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7503,7503,2,019 -> 001,2,14,False
7504,7504,2,019 -> 001,11,14,False
7505,7505,2,019 -> 001,11,14,False
7506,7506,2,019 -> 001,11,14,False
7507,7507,4,019 -> 001 -> 005 -> 010,8,8,True
7508,7508,2,019 -> 001,14,14,True
7509,7509,4,019 -> 001 -> 005 -> 002,3,2,False
7510,7510,2,019 -> 001,11,14,False
7511,7511,3,019 -> 001 -> 002,3,2,False
7512,7512,2,019 -> 001,11,14,False
7513,7513,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7514,7514,3,019 -> 001 -> 007,8,8,True
7515,7515,2,019 -> 001,11,14,False
7516,7516,5,019 -> 001 -> 011 -> 012 -> 002,3,2,False
7517,7517,1,019,1,2,False
7518,7518,4,019 -> 001 -> 002 -> 003,4,4,True
7519,7519,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7520,7520,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7521,7521,1,019,1,2,False
7522,7522,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7523,7523,5,019 -> 001 -> 011 -> 002 -> 003,4,4,True
7524,7524,1,019,1,2,False
7525,7525,6,019 -> 001 -> 011 -> 002 -> 003 -> 004,20,20,True
7526,7526,5,019 -> 001 -> 014 -> 008 -> 001,11,14,False
7527,7527,4,019 -> 001 -> 014 -> 008,20,8,False
7528,7528,2,019 -> 001,11,14,False
7529,7529,3,019 -> 001 -> 011,12,2,False
7530,7530,6,019 -> 001 -> 011 -> 012 -> 002 -> 003,4,4,True
7531,7531,3,019 -> 001 -> 002,3,2,False
7532,7532,3,019 -> 001 -> 011,12,2,False
7533,7533,4,019 -> 001 -> 011 -> 002,3,2,False
7534,7534,3,019 -> 001 -> 011,12,2,False
7535,7535,3,019 -> 001 -> 011,2,2,True
7536,7536,7,019 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004,20,20,True
7537,7537,4,019 -> 001 -> 010 -> 008,1,8,False
7538,7538,4,019 -> 001 -> 002 -> 003,4,4,True
7539,7539,1,019,1,2,False
7540,7540,1,019,1,2,False
7541,7541,4,019 -> 001 -> 014 -> 008,1,8,False
