experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.mask,run.short_name,run.full_name,run.no,wrapper.type,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.duration_sec,instance.no,iteration.no,row.no,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.recombiner.type,gen.recombiner.recombination_rate
1,EvolutionaryStrategy,37,0.0004920564242638648,2.566832156870022,0.5622710622710623,0.6941524591027082,0.3115684822789359,0.9988401532173157,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,1,40,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,36,0.0004920564242638648,2.566832156870022,0.5622710622710623,0.6941524591027082,0.3115684822789359,0.9988401532173157,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,1,41,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,35,0.0004920564242638648,2.566832156870022,0.5622710622710623,0.6941524591027082,0.3115684822789359,0.9988401532173157,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,1,42,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,34,0.0004920564242638648,2.566832156870022,0.5622710622710623,0.6941524591027082,0.3115684822789359,0.9988401532173157,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,1,43,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,33,0.0004920564242638648,2.566832156870022,0.5622710622710623,0.6941524591027082,0.3115684822789359,0.9988401532173157,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,1,44,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,32,0.0004920564242638648,2.566832156870022,0.5622710622710623,0.6941524591027082,0.3115684822789359,0.9988401532173157,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,1,45,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,31,0.0004920564242638648,2.566832156870022,0.5622710622710623,0.6941524591027082,0.3115684822789359,0.9988401532173157,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,1,46,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,30,0.0004920564242638648,2.566832156870022,0.5622710622710623,0.6941524591027082,0.3115684822789359,0.9988401532173157,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,1,47,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,29,0.0004920564242638648,2.566832156870022,0.5622710622710623,0.6941524591027082,0.3115684822789359,0.9988401532173157,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,1,48,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,28,0.0004920564242638648,2.566832156870022,0.5622710622710623,0.6941524591027082,0.3115684822789359,0.9988401532173157,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,1,49,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,1,0.0004920564242638648,2.566832156870022,0.5622710622710623,0.6941524591027082,0.3115684822789359,0.9988401532173157,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,1,50,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,50,0.000513797567691654,2.545410704124314,0.5686813186813187,0.7103831075940608,0.2675206681649439,0.9988256096839905,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,2,1,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,13,0.000513797567691654,2.545410704124314,0.5686813186813187,0.7103831075940608,0.2675206681649439,0.9988256096839905,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,2,2,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,23,0.000513797567691654,2.545410704124314,0.5686813186813187,0.7103831075940608,0.2675206681649439,0.9988256096839905,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,2,3,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,22,0.000513797567691654,2.545410704124314,0.5686813186813187,0.7103831075940608,0.2675206681649439,0.9988256096839905,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,2,4,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,21,0.000513797567691654,2.545410704124314,0.5686813186813187,0.7103831075940608,0.2675206681649439,0.9988256096839905,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,2,5,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,20,0.000513797567691654,2.545410704124314,0.5686813186813187,0.7103831075940608,0.2675206681649439,0.9988256096839905,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,2,6,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,19,0.000513797567691654,2.545410704124314,0.5686813186813187,0.7103831075940608,0.2675206681649439,0.9988256096839905,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,2,7,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,18,0.000513797567691654,2.545410704124314,0.5686813186813187,0.7103831075940608,0.2675206681649439,0.9988256096839905,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,2,8,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,17,0.000513797567691654,2.545410704124314,0.5686813186813187,0.7103831075940608,0.2675206681649439,0.9988256096839905,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,2,9,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,16,0.000513797567691654,2.545410704124314,0.5686813186813187,0.7103831075940608,0.2675206681649439,0.9988256096839905,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,2,10,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,15,0.000513797567691654,2.545410704124314,0.5686813186813187,0.7103831075940608,0.2675206681649439,0.9988256096839905,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,2,11,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,14,0.000513797567691654,2.545410704124314,0.5686813186813187,0.7103831075940608,0.2675206681649439,0.9988256096839905,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,2,12,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,12,0.000513797567691654,2.545410704124314,0.5686813186813187,0.7103831075940608,0.2675206681649439,0.9988256096839905,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,2,13,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,49,0.000513797567691654,2.545410704124314,0.5686813186813187,0.7103831075940608,0.2675206681649439,0.9988256096839905,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,2,14,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,11,0.000513797567691654,2.545410704124314,0.5686813186813187,0.7103831075940608,0.2675206681649439,0.9988256096839905,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,2,15,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
1,EvolutionaryStrategy,10,0.000513797567691654,2.545410704124314,0.5686813186813187,0.7103831075940608,0.2675206681649439,0.9988256096839905,17,0,1,0,33 > 01 > 02 > 03 > 04 > 05 > 06 > 13 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 27 > 26 > 29 > 28 > 20 > 34,1111,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,3,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,486,35,27,1111,ImprovementMeasure,0.008000612258911133,1,2,16,35.0,1000.0,200.0,1000.0,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,
