experiment,model_name,rank,likelihood,outcome,viability,sparcity,similarity,dllh,ollh,source_outcome,target_outcome,cf,fa,run.mask,run.duration,run.duration_sec,run.short_name,run.full_name,run.no,wrapper.type,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no
1,CaseBasedGenerator,3,0.9994220733642578,1,1.8848363677872448,0.6144688644688645,0.7705591795795912,2.426264500137401e-06,0.49980589747428894,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 28 > 27 > 26 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,48
1,CaseBasedGenerator,2,0.9994224309921265,1,1.8976786515141681,0.6034798534798536,0.794391536955968,1.1847901232546189e-06,0.49980607628822327,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 27 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,49
1,CaseBasedGenerator,1,0.0001906542165670544,0,294473.35696646635,0.5521978021978022,0.8013120975423884,294472.0032663682,0.00019019842147827148,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 30 > 20 > 31 > 19 > 18 > 32,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:14.620649,14.620648622512817,CBGW_CBG_CBGW_IM,CaseBasedGeneratorWrapper_CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,34,27,21,1,CaseBasedGenerator,486,34,27,1111,ImprovementMeasure,1,3,50
1,RandomGenerator,50,0.9986489415168762,1,1.1544808880193325,0.21153846153846156,0.44352309493027275,0.0,0.49941933155059814,0,1,01 > 14 > 26 > 10 > 10 > 05 > 09 > 10 > 08 > 11 > 09 > 23 > 11 > 25 > 20 > 21 > 19 > 31 > 08 > 33 > 07 > 04 > 28 > 30 > 03 > 20 > 17,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,1
1,RandomGenerator,49,0.9981662631034851,1,1.1551450314024971,0.21153846153846156,0.4444285775201329,0.0,0.4991779923439026,0,1,21 > 19 > 25 > 33 > 00 > 33 > 03 > 17 > 11 > 21 > 24 > 29 > 13 > 31 > 10 > 06 > 12 > 17 > 22 > 28 > 07 > 10 > 31 > 14 > 08 > 33 > 15,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,2
1,RandomGenerator,48,0.9975186586380005,1,1.1551873435882045,0.21153846153846156,0.4447946919385827,0.0,0.4988541901111603,0,1,18 > 12 > 01 > 05 > 16 > 13 > 29 > 26 > 05 > 20 > 15 > 03 > 22 > 18 > 02 > 15 > 24 > 11 > 12 > 03 > 06 > 33 > 21 > 05 > 16 > 06 > 15,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,3
1,RandomGenerator,47,0.9992368221282959,1,1.1553640179624325,0.21153846153846156,0.44411228456766283,0.0,0.499713271856308,0,1,17 > 13 > 06 > 22 > 09 > 05 > 04 > 21 > 31 > 08 > 07 > 20 > 04 > 03 > 21 > 17 > 00 > 08 > 06 > 23 > 22 > 25 > 03 > 28 > 07 > 33 > 29,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,4
1,RandomGenerator,46,0.9765772223472595,1,1.1560556669818296,0.23076923076923084,0.43690296424680897,0.0,0.4883834719657898,0,1,07 > 22 > 31 > 01 > 10 > 02 > 03 > 33 > 08 > 06 > 02 > 33 > 15 > 26 > 08 > 21 > 30 > 22 > 17 > 07 > 07 > 20 > 15 > 01 > 06 > 14 > 06,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,5
1,RandomGenerator,45,0.9918966889381409,1,1.1562407448742673,0.21153846153846156,0.4486590780745753,0.0,0.49604320526123047,0,1,33 > 13 > 11 > 23 > 04 > 30 > 26 > 01 > 06 > 21 > 25 > 07 > 25 > 16 > 22 > 14 > 15 > 13 > 05 > 06 > 05 > 27 > 14 > 12 > 29 > 30 > 07,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,6
1,RandomGenerator,44,0.9993621706962585,1,1.1563565813789691,0.21153846153846156,0.44504217370021826,0.0,0.4997759461402893,0,1,11 > 09 > 11 > 12 > 02 > 24 > 14 > 32 > 06 > 22 > 06 > 18 > 16 > 15 > 22 > 28 > 10 > 28 > 06 > 09 > 10 > 32 > 04 > 13 > 14 > 27 > 16,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,7
1,RandomGenerator,43,0.9445604085922241,1,1.1567010248807752,0.25,0.4343259597925031,0.0,0.4723750650882721,0,1,22 > 32 > 25 > 12 > 14 > 03 > 04 > 09 > 13 > 33 > 29 > 03 > 11 > 01 > 02 > 12 > 32 > 06 > 23 > 13 > 18 > 29 > 28 > 28 > 13 > 01 > 33,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,8
1,RandomGenerator,42,0.9751031994819641,1,1.1567183127490168,0.23076923076923084,0.4383026214466439,0.0,0.4876464605331421,0,1,13 > 13 > 19 > 18 > 03 > 25 > 07 > 10 > 28 > 23 > 13 > 31 > 13 > 19 > 08 > 06 > 16 > 19 > 27 > 13 > 30 > 20 > 02 > 25 > 19 > 13 > 15,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,9
1,RandomGenerator,41,0.9951189756393433,1,1.156733757376434,0.21153846153846156,0.4475409472261407,0.0,0.49765434861183167,0,1,20 > 25 > 11 > 04 > 13 > 06 > 12 > 21 > 03 > 25 > 07 > 30 > 24 > 09 > 19 > 03 > 03 > 32 > 27 > 05 > 09 > 06 > 13 > 09 > 11 > 17 > 06,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,10
1,RandomGenerator,40,0.9972354769706726,1,1.1567718427186877,0.21153846153846156,0.4465207819027297,0.0,0.49871259927749634,0,1,03 > 03 > 16 > 07 > 13 > 14 > 21 > 32 > 28 > 12 > 11 > 26 > 04 > 18 > 14 > 06 > 20 > 10 > 06 > 22 > 05 > 22 > 05 > 14 > 27 > 07 > 26,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,11
1,RandomGenerator,39,0.9959765076637268,1,1.1568179965971739,0.21153846153846156,0.447196420434689,0.0,0.49808311462402344,0,1,15 > 33 > 10 > 08 > 08 > 33 > 22 > 22 > 06 > 30 > 06 > 32 > 32 > 19 > 29 > 33 > 19 > 26 > 20 > 17 > 11 > 22 > 09 > 06 > 09,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,12
1,RandomGenerator,38,0.9875766038894653,1,1.1571860900193582,0.21153846153846156,0.451764465744004,0.0,0.4938831627368927,0,1,12 > 23 > 33 > 00 > 12 > 25 > 16 > 26 > 16 > 02 > 14 > 13 > 28 > 05 > 05 > 04 > 19 > 33 > 21 > 27 > 28 > 20 > 20 > 08 > 32 > 26 > 29,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,13
1,RandomGenerator,37,0.9934630393981934,1,1.1578207595823997,0.21153846153846156,0.44945591755268155,0.0,0.4968263804912567,0,1,03 > 27 > 22 > 05 > 14 > 01 > 22 > 25 > 09 > 11 > 08 > 13 > 09 > 08 > 14 > 29 > 25 > 10 > 32 > 07 > 30 > 10 > 18 > 06 > 25 > 10 > 29,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,14
1,RandomGenerator,36,0.9977846741676331,1,1.1582239455576282,0.21153846153846156,0.44769828614318996,0.0,0.49898719787597656,0,1,15 > 08 > 04 > 09 > 00 > 31 > 33 > 12 > 29 > 15 > 31 > 05 > 09 > 25 > 07 > 28 > 14 > 13 > 15 > 27 > 00 > 25 > 26 > 27 > 33 > 26 > 17,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,15
1,RandomGenerator,35,0.9922731518745422,1,1.1586094468202912,0.21153846153846156,0.4508395485523986,0.0,0.49623143672943115,0,1,26 > 27 > 32 > 16 > 02 > 06 > 30 > 28 > 00 > 12 > 08 > 10 > 21 > 17 > 16 > 14 > 21 > 23 > 01 > 04 > 11 > 14 > 33 > 30 > 22 > 01 > 03,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,16
1,RandomGenerator,34,0.9987918734550476,1,1.159637473120827,0.21153846153846156,0.4486082140626815,0.0,0.49949079751968384,0,1,10 > 11 > 12 > 23 > 03 > 01 > 17 > 23 > 08 > 06 > 21 > 13 > 25 > 04 > 04 > 18 > 13 > 24 > 17 > 12 > 05 > 05 > 25 > 07 > 17 > 27 > 30,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,17
1,RandomGenerator,33,0.9808905124664307,1,1.159978058208434,0.23076923076923084,0.4386687104138278,0.0,0.49054011702537537,0,1,32 > 25 > 23 > 25 > 05 > 15 > 19 > 07 > 04 > 04 > 26 > 22 > 09 > 25 > 23 > 27 > 30 > 29 > 06 > 26 > 13 > 13 > 22 > 20 > 14 > 33 > 05,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,18
1,RandomGenerator,32,0.9992679953575134,1,1.160030654340861,0.1923076923076923,0.4679941035622519,0.0,0.49972885847091675,0,1,01 > 20 > 30 > 19 > 32 > 11 > 00 > 23 > 07 > 00 > 06 > 31 > 26 > 09 > 20 > 11 > 06 > 33 > 27 > 12 > 12 > 27 > 15 > 12 > 13 > 15 > 17,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,19
1,RandomGenerator,31,0.9965921640396118,1,1.1625462437611302,0.21153846153846156,0.45261683941070285,0.0,0.49839094281196594,0,1,33 > 07 > 08 > 04 > 24 > 15 > 09 > 07 > 02 > 16 > 23 > 07 > 00 > 16 > 22 > 11 > 08 > 05 > 25 > 29 > 26 > 17 > 24 > 13 > 00 > 12 > 23,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,20
1,RandomGenerator,30,0.9984937906265259,1,1.1630078276522364,0.21153846153846156,0.4521276100083519,0.0,0.499341756105423,0,1,29 > 23 > 11 > 16 > 16 > 31 > 32 > 27 > 22 > 03 > 31 > 04 > 05 > 02 > 32 > 16 > 08 > 02 > 14 > 24 > 33 > 18 > 20 > 28 > 30 > 09 > 33,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,21
1,RandomGenerator,29,0.9972929358482361,1,1.1636526538242018,0.21153846153846156,0.45337286356946227,0.0,0.4987413287162781,0,1,28 > 13 > 00 > 12 > 13 > 14 > 02 > 04 > 11 > 14 > 00 > 13 > 10 > 01 > 08 > 09 > 04 > 25 > 02 > 19 > 22 > 27 > 18 > 18 > 25 > 29 > 07,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,22
1,RandomGenerator,28,0.9985985159873962,1,1.1640238400008083,0.21153846153846156,0.45309125967648856,0.0,0.49939411878585815,0,1,05 > 14 > 18 > 19 > 20 > 14 > 05 > 05 > 05 > 21 > 29 > 30 > 10 > 02 > 21 > 01 > 21 > 13 > 28 > 21 > 25 > 13 > 28 > 17 > 21 > 12 > 15,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,23
1,RandomGenerator,27,0.9960934519767761,1,1.1643820826463145,0.21153846153846156,0.4547020343273047,0.0,0.4981415867805481,0,1,31 > 17 > 21 > 06 > 33 > 06 > 01 > 14 > 28 > 31 > 29 > 18 > 31 > 16 > 16 > 06 > 26 > 10 > 06 > 12 > 20 > 09 > 12 > 11 > 20 > 24 > 22,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,24
1,RandomGenerator,26,0.9616495966911316,1,1.165758341263404,0.25,0.4348386821256782,0.0,0.48091965913772583,0,1,31 > 03 > 27 > 04 > 07 > 30 > 10 > 17 > 12 > 20 > 13 > 15 > 27 > 18 > 19 > 27 > 14 > 28 > 24 > 30 > 15 > 18 > 04 > 03 > 03 > 21 > 11,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,25
1,RandomGenerator,25,0.9953022003173828,1,1.1665040237338773,0.23076923076923084,0.437988832013795,0.0,0.49774596095085144,0,1,01 > 30 > 23 > 10 > 01 > 28 > 04 > 03 > 26 > 23 > 04 > 11 > 22 > 22 > 12 > 14 > 02 > 00 > 32 > 07 > 31 > 01 > 33 > 14 > 27 > 28 > 11,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,26
1,RandomGenerator,24,0.9990233182907104,1,1.1665667943387987,0.21153846153846156,0.4554218128628218,0.0,0.49960651993751526,0,1,17 > 11 > 29 > 28 > 11 > 00 > 04 > 03 > 33 > 20 > 23 > 07 > 28 > 24 > 25 > 15 > 23 > 18 > 13 > 20 > 11 > 32 > 24 > 25 > 24 > 15 > 32,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,27
1,RandomGenerator,23,0.9932548403739929,1,1.1665724903556804,0.23076923076923084,0.439080978607293,0.0,0.4967222809791565,0,1,14 > 31 > 02 > 21 > 06 > 30 > 28 > 08 > 29 > 16 > 33 > 24 > 01 > 06 > 13 > 07 > 04 > 33 > 29 > 14 > 07 > 06 > 31 > 11 > 00 > 13 > 15,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,28
1,RandomGenerator,22,0.9932422041893005,1,1.1667590410563171,0.21153846153846156,0.45850461663104525,0.0,0.4967159628868103,0,1,01 > 32 > 24 > 25 > 09 > 21 > 02 > 22 > 19 > 11 > 24 > 21 > 14 > 06 > 00 > 31 > 09 > 10 > 23 > 08 > 12 > 24 > 20 > 22 > 00 > 15 > 16,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,29
1,RandomGenerator,21,0.9943552017211914,1,1.1688795335094286,0.21153846153846156,0.46006861031821145,0.0,0.49727246165275574,0,1,01 > 31 > 07 > 23 > 26 > 05 > 08 > 14 > 27 > 21 > 15 > 28 > 16 > 30 > 26 > 05 > 13 > 00 > 08 > 00 > 03 > 00 > 22 > 13 > 15 > 25 > 27,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,30
1,RandomGenerator,20,0.9940880537033081,1,1.169230840095733,0.23076923076923084,0.44132272168268805,0.0,0.4971388876438141,0,1,31 > 03 > 31 > 06 > 08 > 18 > 00 > 12 > 06 > 16 > 27 > 31 > 07 > 18 > 16 > 14 > 21 > 33 > 13 > 02 > 31 > 31 > 10 > 17 > 29 > 17 > 16,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 25 > 24 > 14,1111,0:00:21.755147,21.755146980285645,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,34,27,21,1,RandomGenerator,486,34,27,1111,ImprovementMeasure,1,1,31
