experiment,reader,max_len,virtual_max_len,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.duration_sec,run.mask,run.short_name,run.full_name,run.no,wrapper.type,wrapper.max_len,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no
1,OutcomeSepsisReader75,68,77,RandomGenerator,46,0.4414864778518677,,0.4029850746268657,0.5065069434896652,,0.32583358883857727,0,0,1,0,11 > 03 > 04 > 01 > 10 > 09 > 16 > 15 > 03 > 04 > 16 > 08 > 14 > 07 > 11 > 01 > 06 > 09 > 13 > 13 > 17 > 12 > 16 > 05 > 02 > 14 > 11 > 15 > 10 > 04 > 07 > 06 > 11 > 11 > 05 > 08 > 15 > 04 > 08 > 01 > 17 > 13 > 07 > 11 > 13 > 02 > 17 > 09 > 03 > 03 > 04 > 16 > 02 > 17 > 02 > 13 > 09 > 09 > 13 > 12 > 12 > 07 > 02 > 08 > 07 > 04 > 13 > 13,16 > 01 > 05 > 06 > 04 > 02 > 03 > 07 > 08 > 09 > 09 > 03 > 02 > 02 > 03 > 02 > 03 > 02 > 03 > 03 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,2,31
1,OutcomeSepsisReader75,68,77,RandomGenerator,45,0.46144944429397583,,0.3805970149253731,0.4948765904867183,,0.33914223313331604,0,0,1,0,05 > 06 > 03 > 07 > 07 > 01 > 06 > 13 > 04 > 11 > 08 > 15 > 07 > 05 > 14 > 10 > 13 > 05 > 09 > 15 > 08 > 11 > 04 > 07 > 08 > 12 > 13 > 05 > 12 > 04 > 09 > 04 > 07 > 01 > 14 > 11 > 12 > 09 > 12 > 07 > 14 > 10 > 13 > 12 > 01 > 05 > 05 > 01 > 08 > 10 > 14 > 17 > 17 > 14 > 02 > 14 > 17 > 05 > 04 > 17 > 11 > 15 > 04 > 04 > 09 > 06 > 09 > 11,16 > 01 > 05 > 06 > 04 > 02 > 03 > 07 > 08 > 09 > 09 > 03 > 02 > 02 > 03 > 02 > 03 > 02 > 03 > 03 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,2,32
1,OutcomeSepsisReader75,68,77,RandomGenerator,44,0.4656301736831665,,0.4104477611940298,0.5078846671696227,,0.3419293463230133,1,0,1,0,15 > 03 > 09 > 08 > 10 > 10 > 02 > 10 > 11 > 16 > 02 > 09 > 06 > 02 > 13 > 07 > 06 > 11 > 11 > 01 > 16 > 01 > 03 > 15 > 12 > 01 > 12 > 16 > 03 > 06 > 11 > 06 > 17 > 06 > 08 > 12 > 14 > 07 > 00 > 02 > 08 > 09 > 15 > 07 > 16 > 08 > 12 > 11 > 07 > 16 > 14 > 11 > 17 > 06 > 01 > 10 > 03 > 15 > 16 > 08 > 11 > 08 > 12 > 17 > 06 > 03 > 02 > 10,16 > 01 > 05 > 06 > 04 > 02 > 03 > 07 > 08 > 09 > 09 > 03 > 02 > 02 > 03 > 02 > 03 > 02 > 03 > 03 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,2,33
1,OutcomeSepsisReader75,68,77,RandomGenerator,43,0.39767006039619446,,0.4029850746268657,0.5006849975736589,,0.296622633934021,3,0,1,0,14 > 12 > 04 > 17 > 03 > 13 > 13 > 12 > 02 > 02 > 16 > 12 > 15 > 15 > 08 > 10 > 03 > 16 > 02 > 02 > 04 > 07 > 12 > 09 > 13 > 09 > 14 > 13 > 02 > 16 > 06 > 13 > 11 > 17 > 07 > 14 > 16 > 05 > 14 > 01 > 00 > 14 > 13 > 08 > 05 > 16 > 01 > 09 > 00 > 07 > 16 > 00 > 17 > 12 > 16 > 13 > 02 > 01 > 01 > 12 > 09 > 12 > 09 > 11 > 04 > 14 > 10 > 05,16 > 01 > 05 > 06 > 04 > 02 > 03 > 07 > 08 > 09 > 09 > 03 > 02 > 02 > 03 > 02 > 03 > 02 > 03 > 03 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,2,34
1,OutcomeSepsisReader75,68,77,RandomGenerator,42,0.439100444316864,,0.4029850746268657,0.49935941543482376,,0.32424288988113403,4,0,1,0,15 > 05 > 12 > 01 > 08 > 03 > 07 > 08 > 16 > 06 > 04 > 14 > 17 > 05 > 17 > 06 > 14 > 15 > 12 > 11 > 05 > 14 > 06 > 02 > 06 > 11 > 02 > 03 > 09 > 12 > 16 > 17 > 00 > 10 > 11 > 13 > 11 > 09 > 14 > 09 > 14 > 17 > 14 > 01 > 11 > 07 > 03 > 12 > 01 > 11 > 11 > 02 > 13 > 12 > 12 > 14 > 00 > 03 > 04 > 01 > 05 > 00 > 09 > 17 > 09 > 03 > 00 > 08,16 > 01 > 05 > 06 > 04 > 02 > 03 > 07 > 08 > 09 > 09 > 03 > 02 > 02 > 03 > 02 > 03 > 02 > 03 > 03 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,2,35
1,OutcomeSepsisReader75,68,77,RandomGenerator,41,0.5361608266830444,,0.417910447761194,0.5127683888954367,,0.38894978165626526,5,1,1,0,07 > 17 > 09 > 04 > 12 > 11 > 03 > 11 > 08 > 08 > 06 > 09 > 02 > 13 > 03 > 00 > 12 > 07 > 05 > 00 > 04 > 11 > 03 > 03 > 04 > 02 > 17 > 08 > 16 > 16 > 11 > 14 > 17 > 03 > 12 > 05 > 06 > 03 > 06 > 02 > 17 > 06 > 05 > 06 > 09 > 12 > 06 > 11 > 14 > 00 > 09 > 04 > 07 > 01 > 17 > 01 > 07 > 14 > 00 > 05 > 00 > 16 > 03 > 08 > 12 > 08 > 08 > 15,16 > 01 > 05 > 06 > 04 > 02 > 03 > 07 > 08 > 09 > 09 > 03 > 02 > 02 > 03 > 02 > 03 > 02 > 03 > 03 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,2,36
1,OutcomeSepsisReader75,68,77,RandomGenerator,40,0.49529656767845154,,0.3805970149253731,0.4963450779631974,,0.3617069721221924,3,0,1,0,03 > 09 > 09 > 09 > 11 > 12 > 13 > 06 > 14 > 11 > 06 > 05 > 17 > 16 > 06 > 09 > 17 > 17 > 01 > 07 > 12 > 10 > 03 > 10 > 17 > 08 > 17 > 12 > 02 > 14 > 02 > 17 > 05 > 06 > 09 > 05 > 07 > 12 > 08 > 15 > 16 > 12 > 16 > 12 > 13 > 07 > 11 > 01 > 12 > 14 > 08 > 08 > 00 > 04 > 02 > 07 > 04 > 00 > 06 > 03 > 05 > 08 > 04 > 07 > 04 > 00 > 04 > 10,16 > 01 > 05 > 06 > 04 > 02 > 03 > 07 > 08 > 09 > 09 > 03 > 02 > 02 > 03 > 02 > 03 > 02 > 03 > 03 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,2,37
1,OutcomeSepsisReader75,68,77,RandomGenerator,39,0.5637434720993042,,0.417910447761194,0.5275300992204075,,0.4073382318019867,3,1,1,0,12 > 13 > 15 > 16 > 15 > 09 > 14 > 15 > 11 > 14 > 12 > 03 > 10 > 03 > 15 > 15 > 14 > 17 > 13 > 09 > 02 > 07 > 05 > 15 > 00 > 00 > 01 > 17 > 07 > 10 > 02 > 04 > 11 > 01 > 07 > 10 > 09 > 08 > 16 > 16 > 11 > 14 > 05 > 05 > 06 > 06 > 05 > 01 > 17 > 11 > 03 > 11 > 13 > 09 > 15 > 02 > 04 > 06 > 17 > 03 > 00 > 17 > 02 > 06 > 15 > 05 > 02 > 11,16 > 01 > 05 > 06 > 04 > 02 > 03 > 07 > 08 > 09 > 09 > 03 > 02 > 02 > 03 > 02 > 03 > 02 > 03 > 03 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,2,38
1,OutcomeSepsisReader75,68,77,RandomGenerator,38,0.43061378598213196,,0.3805970149253731,0.4946630474834284,,0.3185851275920868,5,0,1,0,02 > 10 > 07 > 17 > 01 > 09 > 00 > 12 > 13 > 09 > 11 > 12 > 13 > 11 > 01 > 00 > 12 > 00 > 08 > 16 > 04 > 08 > 05 > 13 > 02 > 14 > 14 > 00 > 14 > 08 > 02 > 14 > 06 > 17 > 06 > 07 > 00 > 07 > 11 > 15 > 03 > 17 > 16 > 11 > 11 > 15 > 10 > 11 > 17 > 10 > 13 > 11 > 02 > 09 > 01 > 12 > 14 > 02 > 04 > 17 > 13 > 12 > 06 > 17 > 14 > 09 > 15 > 07,16 > 01 > 05 > 06 > 04 > 02 > 03 > 07 > 08 > 09 > 09 > 03 > 02 > 02 > 03 > 02 > 03 > 02 > 03 > 03 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,2,39
1,OutcomeSepsisReader75,68,77,RandomGenerator,37,0.4845767021179199,,0.4029850746268657,0.5030120199402295,,0.35456037521362305,2,0,1,0,07 > 08 > 05 > 12 > 13 > 02 > 15 > 14 > 01 > 03 > 08 > 15 > 01 > 06 > 15 > 09 > 11 > 17 > 07 > 17 > 11 > 01 > 07 > 14 > 09 > 14 > 14 > 09 > 06 > 08 > 02 > 11 > 17 > 11 > 02 > 17 > 02 > 01 > 12 > 07 > 04 > 06 > 06 > 01 > 07 > 13 > 11 > 10 > 00 > 08 > 08 > 06 > 08 > 04 > 16 > 01 > 11 > 05 > 08 > 12 > 02 > 17 > 04 > 17 > 00 > 02 > 17 > 10,16 > 01 > 05 > 06 > 04 > 02 > 03 > 07 > 08 > 09 > 09 > 03 > 02 > 02 > 03 > 02 > 03 > 02 > 03 > 03 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,2,40
1,OutcomeSepsisReader75,68,77,RandomGenerator,36,0.41581669449806213,,0.4104477611940298,0.5052794790942634,,0.3087203800678253,2,0,1,0,13 > 03 > 08 > 10 > 10 > 11 > 01 > 12 > 13 > 09 > 17 > 11 > 04 > 09 > 16 > 13 > 06 > 11 > 13 > 11 > 14 > 14 > 09 > 07 > 07 > 03 > 16 > 17 > 13 > 17 > 07 > 17 > 02 > 04 > 15 > 17 > 04 > 01 > 00 > 03 > 08 > 03 > 00 > 12 > 17 > 04 > 14 > 12 > 11 > 10 > 04 > 03 > 04 > 16 > 15 > 01 > 03 > 15 > 17 > 07 > 02 > 08 > 07 > 13 > 10 > 10 > 01 > 04,16 > 01 > 05 > 06 > 04 > 02 > 03 > 07 > 08 > 09 > 09 > 03 > 02 > 02 > 03 > 02 > 03 > 02 > 03 > 03 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,2,41
1,OutcomeSepsisReader75,68,77,RandomGenerator,35,0.5021103620529175,,0.4104477611940298,0.514415992853404,,0.3662494719028473,5,1,1,0,05 > 08 > 17 > 00 > 00 > 16 > 12 > 01 > 03 > 04 > 14 > 06 > 03 > 17 > 12 > 10 > 07 > 10 > 13 > 08 > 07 > 09 > 04 > 12 > 12 > 04 > 15 > 11 > 04 > 07 > 08 > 13 > 03 > 16 > 00 > 10 > 01 > 01 > 16 > 11 > 05 > 00 > 09 > 01 > 11 > 03 > 06 > 04 > 01 > 05 > 05 > 15 > 01 > 02 > 06 > 01 > 11 > 04 > 05 > 05 > 11 > 05 > 07 > 07 > 02 > 01 > 00 > 10,16 > 01 > 05 > 06 > 04 > 02 > 03 > 07 > 08 > 09 > 09 > 03 > 02 > 02 > 03 > 02 > 03 > 02 > 03 > 03 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,2,42
1,OutcomeSepsisReader75,68,77,RandomGenerator,34,0.46950966119766235,,0.4104477611940298,0.5113530509772002,,0.34451571106910706,8,0,1,0,07 > 15 > 09 > 09 > 07 > 10 > 09 > 10 > 07 > 02 > 14 > 08 > 13 > 03 > 12 > 05 > 02 > 02 > 08 > 07 > 08 > 14 > 17 > 08 > 13 > 09 > 05 > 17 > 06 > 14 > 03 > 09 > 00 > 00 > 06 > 07 > 00 > 02 > 01 > 00 > 16 > 16 > 11 > 07 > 09 > 03 > 06 > 08 > 10 > 00 > 13 > 00 > 10 > 11 > 07 > 16 > 11 > 02 > 08 > 06 > 00 > 10 > 13 > 12 > 06 > 17 > 00 > 13,16 > 01 > 05 > 06 > 04 > 02 > 03 > 07 > 08 > 09 > 09 > 03 > 02 > 02 > 03 > 02 > 03 > 02 > 03 > 03 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,2,43
1,OutcomeSepsisReader75,68,77,RandomGenerator,33,0.3703572750091553,,0.4029850746268657,0.5006116588041143,,0.2784141004085541,4,0,1,0,14 > 05 > 10 > 01 > 15 > 08 > 06 > 11 > 02 > 11 > 03 > 03 > 14 > 13 > 17 > 02 > 01 > 17 > 00 > 09 > 09 > 05 > 12 > 01 > 11 > 05 > 12 > 11 > 04 > 02 > 16 > 00 > 17 > 05 > 02 > 15 > 12 > 02 > 15 > 13 > 00 > 01 > 17 > 07 > 01 > 06 > 13 > 05 > 10 > 06 > 05 > 11 > 11 > 11 > 17 > 11 > 06 > 10 > 07 > 08 > 00 > 17 > 14 > 06 > 02 > 13 > 15 > 01,16 > 01 > 05 > 06 > 04 > 02 > 03 > 07 > 08 > 09 > 09 > 03 > 02 > 02 > 03 > 02 > 03 > 02 > 03 > 03 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,2,44
1,OutcomeSepsisReader75,68,77,RandomGenerator,32,0.5067897439002991,,0.4029850746268657,0.4964528942102263,,0.36936911940574646,4,1,1,0,06 > 14 > 02 > 15 > 16 > 06 > 08 > 05 > 09 > 16 > 08 > 09 > 04 > 15 > 04 > 12 > 07 > 13 > 06 > 13 > 00 > 09 > 01 > 08 > 15 > 08 > 00 > 15 > 10 > 14 > 15 > 17 > 03 > 07 > 16 > 02 > 02 > 11 > 03 > 14 > 11 > 06 > 08 > 14 > 04 > 16 > 14 > 11 > 10 > 04 > 12 > 03 > 01 > 06 > 04 > 00 > 15 > 15 > 06 > 17 > 16 > 09 > 11 > 02 > 00 > 06 > 05 > 10,16 > 01 > 05 > 06 > 04 > 02 > 03 > 07 > 08 > 09 > 09 > 03 > 02 > 02 > 03 > 02 > 03 > 02 > 03 > 03 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,2,45
1,OutcomeSepsisReader75,68,77,RandomGenerator,31,0.5067237019538879,,0.3880597014925372,0.49695295834137476,,0.36932507157325745,2,1,1,0,11 > 10 > 07 > 12 > 14 > 14 > 06 > 03 > 08 > 08 > 04 > 10 > 07 > 09 > 16 > 02 > 12 > 15 > 12 > 13 > 16 > 13 > 05 > 16 > 17 > 17 > 08 > 16 > 02 > 04 > 12 > 06 > 01 > 14 > 06 > 07 > 01 > 14 > 05 > 07 > 10 > 16 > 06 > 10 > 15 > 01 > 16 > 12 > 10 > 13 > 07 > 00 > 01 > 15 > 11 > 06 > 17 > 04 > 15 > 16 > 07 > 04 > 09 > 09 > 01 > 10 > 01,16 > 01 > 05 > 06 > 04 > 02 > 03 > 07 > 08 > 09 > 09 > 03 > 02 > 02 > 03 > 02 > 03 > 02 > 03 > 03 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,2,46
1,OutcomeSepsisReader75,68,77,RandomGenerator,30,0.5207358002662659,,0.4029850746268657,0.5086404084042488,,0.378666490316391,7,1,1,0,01 > 08 > 09 > 10 > 04 > 12 > 01 > 06 > 02 > 13 > 15 > 10 > 10 > 02 > 08 > 09 > 08 > 05 > 00 > 11 > 08 > 17 > 16 > 05 > 00 > 14 > 12 > 06 > 15 > 04 > 15 > 00 > 06 > 13 > 09 > 04 > 05 > 09 > 09 > 03 > 15 > 17 > 09 > 08 > 10 > 05 > 10 > 16 > 11 > 03 > 02 > 15 > 10 > 12 > 16 > 00 > 00 > 09 > 10 > 00 > 10 > 11 > 16 > 14 > 09 > 06 > 01,16 > 01 > 05 > 06 > 04 > 02 > 03 > 07 > 08 > 09 > 09 > 03 > 02 > 02 > 03 > 02 > 03 > 02 > 03 > 03 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,2,47
1,OutcomeSepsisReader75,68,77,RandomGenerator,29,0.4618264436721802,,0.4029850746268657,0.4998110642888237,,0.3393935263156891,5,0,1,0,12 > 00 > 02 > 05 > 02 > 17 > 06 > 17 > 06 > 04 > 17 > 11 > 11 > 00 > 17 > 09 > 02 > 06 > 03 > 00 > 14 > 11 > 11 > 05 > 16 > 01 > 16 > 14 > 08 > 03 > 04 > 13 > 08 > 04 > 13 > 16 > 15 > 11 > 17 > 04 > 13 > 15 > 06 > 04 > 01 > 02 > 12 > 09 > 05 > 16 > 11 > 02 > 17 > 15 > 09 > 14 > 03 > 06 > 08 > 09 > 02 > 07 > 00 > 15 > 05 > 12 > 00 > 03,16 > 01 > 05 > 06 > 04 > 02 > 03 > 07 > 08 > 09 > 09 > 03 > 02 > 02 > 03 > 02 > 03 > 02 > 03 > 03 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,2,48
1,OutcomeSepsisReader75,68,77,RandomGenerator,28,0.5314589142799377,,0.4104477611940298,0.5026939382112471,,0.38581523299217224,2,1,1,0,15 > 13 > 10 > 07 > 02 > 17 > 15 > 08 > 09 > 03 > 07 > 02 > 12 > 11 > 07 > 06 > 17 > 06 > 10 > 03 > 09 > 06 > 15 > 16 > 02 > 17 > 11 > 17 > 02 > 13 > 01 > 09 > 05 > 16 > 08 > 11 > 06 > 01 > 17 > 12 > 08 > 04 > 00 > 17 > 01 > 11 > 07 > 06 > 06 > 03 > 05 > 11 > 09 > 06 > 10 > 03 > 17 > 11 > 00 > 10 > 04 > 14 > 02 > 10 > 01 > 17 > 01 > 10,16 > 01 > 05 > 06 > 04 > 02 > 03 > 07 > 08 > 09 > 09 > 03 > 02 > 02 > 03 > 02 > 03 > 02 > 03 > 03 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,2,49
1,OutcomeSepsisReader75,68,77,RandomGenerator,1,0.448469340801239,,0.4253731343283582,0.5262382593031398,,0.33048883080482483,7,0,1,0,11 > 10 > 00 > 13 > 14 > 12 > 16 > 06 > 09 > 10 > 08 > 10 > 08 > 02 > 02 > 00 > 15 > 15 > 08 > 01 > 02 > 02 > 09 > 00 > 11 > 11 > 15 > 09 > 12 > 12 > 09 > 06 > 07 > 10 > 09 > 03 > 09 > 00 > 03 > 03 > 16 > 03 > 03 > 05 > 01 > 15 > 15 > 01 > 13 > 10 > 05 > 11 > 12 > 07 > 05 > 15 > 03 > 15 > 00 > 01 > 04 > 13 > 00 > 07 > 03 > 11 > 06,16 > 01 > 05 > 06 > 04 > 02 > 03 > 07 > 08 > 09 > 09 > 03 > 02 > 02 > 03 > 02 > 03 > 02 > 03 > 03 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,2,50
1,OutcomeSepsisReader75,68,77,RandomGenerator,50,0.5235451459884644,,0.4029850746268657,0.5227207970656877,,0.3804975748062134,2,1,1,0,17 > 06 > 10 > 09 > 05 > 06 > 14 > 13 > 07 > 15 > 14 > 09 > 06 > 16 > 16 > 14 > 04 > 15 > 07 > 13 > 16 > 10 > 17 > 07 > 04 > 13 > 06 > 15 > 13 > 00 > 04 > 05 > 13 > 04 > 02 > 13 > 04 > 14 > 06 > 11 > 00 > 01 > 12 > 07 > 04 > 10 > 05 > 17 > 10 > 01 > 04 > 16 > 17 > 16 > 14 > 09 > 13 > 15 > 06 > 09 > 12 > 14 > 14 > 08 > 12 > 04 > 03 > 03,16 > 01 > 05 > 06 > 07 > 03 > 02 > 04 > 08 > 09 > 03 > 02 > 02 > 02 > 03 > 04 > 04 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,3,1
1,OutcomeSepsisReader75,68,77,RandomGenerator,13,0.5132166147232056,,0.4402985074626866,0.5371980767821278,,0.3736118972301483,4,1,1,0,01 > 06 > 00 > 13 > 09 > 11 > 08 > 09 > 05 > 15 > 15 > 11 > 06 > 16 > 04 > 07 > 09 > 07 > 01 > 09 > 03 > 17 > 02 > 13 > 11 > 00 > 07 > 03 > 11 > 07 > 02 > 06 > 09 > 17 > 08 > 02 > 02 > 12 > 11 > 01 > 01 > 11 > 12 > 00 > 09 > 02 > 10 > 15 > 13 > 09 > 07 > 16 > 13 > 00 > 02 > 08 > 09 > 01 > 06 > 07 > 10 > 10 > 12 > 14 > 09 > 03 > 07 > 09,16 > 01 > 05 > 06 > 07 > 03 > 02 > 04 > 08 > 09 > 03 > 02 > 02 > 02 > 03 > 04 > 04 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,3,2
1,OutcomeSepsisReader75,68,77,RandomGenerator,23,0.48466959595680237,,0.417910447761194,0.532297367863774,,0.3545805513858795,4,0,1,0,02 > 09 > 00 > 04 > 03 > 11 > 06 > 02 > 16 > 07 > 08 > 16 > 15 > 06 > 10 > 12 > 10 > 11 > 06 > 01 > 09 > 00 > 04 > 00 > 07 > 12 > 10 > 06 > 15 > 06 > 03 > 08 > 01 > 17 > 15 > 10 > 04 > 07 > 03 > 03 > 07 > 03 > 16 > 08 > 12 > 05 > 05 > 06 > 17 > 16 > 13 > 17 > 08 > 03 > 11 > 06 > 12 > 11 > 11 > 11 > 06 > 03 > 11 > 00 > 10 > 11 > 01 > 17,16 > 01 > 05 > 06 > 07 > 03 > 02 > 04 > 08 > 09 > 03 > 02 > 02 > 02 > 03 > 04 > 04 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,3,3
1,OutcomeSepsisReader75,68,77,RandomGenerator,22,0.4707985818386078,,0.4104477611940298,0.5175477729197064,,0.34533318877220154,5,0,1,0,04 > 03 > 02 > 16 > 14 > 06 > 09 > 02 > 06 > 11 > 10 > 10 > 08 > 17 > 16 > 05 > 05 > 06 > 10 > 17 > 00 > 14 > 01 > 12 > 11 > 17 > 00 > 04 > 14 > 11 > 10 > 00 > 15 > 15 > 16 > 14 > 03 > 11 > 14 > 10 > 08 > 03 > 11 > 14 > 15 > 11 > 02 > 06 > 13 > 06 > 02 > 03 > 14 > 05 > 00 > 02 > 15 > 11 > 00 > 01 > 07 > 06 > 08 > 06 > 14 > 01 > 04 > 12,16 > 01 > 05 > 06 > 07 > 03 > 02 > 04 > 08 > 09 > 03 > 02 > 02 > 02 > 03 > 04 > 04 > 02 > 03 > 03 > 02 > 10 > 17,43.297048568725586,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,68,18,68,74,1,RandomGenerator,123,18,68,1111,ImprovementMeasure,1,3,4
